DeviceDateTime,Longitude,Latitude,Speed,Di1,Di2,Di3,GroupID
2023-10-01 00:11:03.000,21.159467,42.681597,34,1,1,0,4.0
2023-10-01 00:11:13.000,21.15989,42.680728,42,1,1,0,4.0
2023-10-01 00:11:23.000,21.160357,42.67974,40,1,1,0,4.0
2023-10-01 00:11:33.000,21.160802,42.678753,45,1,1,0,4.0
2023-10-01 00:11:43.000,21.16118,42.678117,13,1,1,0,4.0
2023-10-01 00:11:45.000,21.16128,42.678113,12,1,1,0,4.0
2023-10-01 00:11:54.000,21.161593,42.678345,17,1,1,0,4.0
2023-10-01 00:12:04.000,21.161685,42.678967,24,1,1,0,4.0
2023-10-01 00:12:14.000,21.162053,42.679655,19,1,1,0,4.0
2023-10-01 00:12:24.000,21.162393,42.680282,25,1,1,0,4.0
2023-10-01 00:12:34.000,21.163228,42.680763,26,1,1,0,4.0
2023-10-01 00:12:40.000,21.163495,42.680838,17,1,1,0,4.0
2023-10-01 00:12:50.000,21.164017,42.680702,17,1,1,0,4.0
2023-10-01 00:13:00.000,21.16485,42.680315,24,1,1,0,4.0
2023-10-01 00:13:10.000,21.165455,42.680062,21,1,1,0,4.0
2023-10-01 00:13:16.000,21.16564,42.680127,6,1,1,0,4.0
2023-10-01 00:13:53.000,21.16563,42.680157,5,1,1,0,6.0
2023-10-01 00:14:03.000,21.165738,42.680008,17,1,1,0,6.0
2023-10-01 00:14:13.000,21.16621,42.679528,24,1,1,0,6.0
2023-10-01 00:14:23.000,21.16669,42.678945,29,1,1,0,6.0
2023-10-01 00:14:33.000,21.166887,42.67853,9,1,1,0,6.0
2023-10-01 00:14:43.000,21.16652,42.67811,30,1,1,0,6.0
2023-10-01 00:14:53.000,21.165988,42.677548,29,1,1,0,6.0
2023-10-01 00:15:03.000,21.165655,42.676948,25,1,1,0,6.0
2023-10-01 00:15:12.000,21.165312,42.676523,16,1,1,0,6.0
2023-10-01 00:15:16.000,21.165202,42.676508,12,1,1,0,6.0
2023-10-01 00:15:26.000,21.164918,42.676762,17,1,1,0,6.0
2023-10-01 00:15:36.000,21.164545,42.677087,19,1,1,0,6.0
2023-10-01 00:15:46.000,21.163968,42.677383,20,1,1,0,6.0
2023-10-01 00:15:56.000,21.163233,42.677558,23,1,1,0,6.0
2023-10-01 00:16:06.000,21.162385,42.6777,28,1,1,0,6.0
2023-10-01 00:16:16.000,21.1616,42.67791,24,1,1,0,6.0
2023-10-01 00:16:26.000,21.16116,42.678282,16,1,1,0,6.0
2023-10-01 00:16:36.000,21.160827,42.678977,35,1,1,0,6.0
2023-10-01 00:16:46.000,21.160452,42.679738,28,1,1,0,6.0
2023-10-01 00:16:56.000,21.160062,42.680532,34,1,1,0,6.0
2023-10-01 00:17:07.000,21.159648,42.681435,29,1,1,0,6.0
2023-10-01 00:17:17.000,21.15932,42.68216,21,1,1,0,6.0
2023-10-01 00:17:27.000,21.159223,42.682743,33,1,1,0,6.0
2023-10-01 00:17:37.000,21.159198,42.68376,41,1,1,0,6.0
2023-10-01 00:17:47.000,21.159193,42.684708,36,1,1,0,6.0
2023-10-01 00:17:57.000,21.15909,42.685658,33,1,1,0,6.0
2023-10-01 00:18:07.000,21.159063,42.686125,17,1,1,0,6.0
2023-10-01 00:18:17.000,21.15905,42.686885,37,1,1,0,6.0
2023-10-01 00:18:27.000,21.158998,42.687818,35,1,1,0,6.0
2023-10-01 00:18:37.000,21.15896,42.688598,16,1,1,0,6.0
2023-10-01 00:18:47.000,21.15908,42.689395,38,1,1,0,6.0
2023-10-01 00:18:56.000,21.159395,42.690357,39,1,1,0,6.0
2023-10-01 00:19:06.000,21.15979,42.69127,36,1,1,0,6.0
2023-10-01 00:19:16.000,21.160077,42.69197,13,1,1,0,6.0
2023-10-01 00:19:26.000,21.160383,42.692685,47,1,1,0,6.0
2023-10-01 00:19:36.000,21.160597,42.693652,42,1,1,0,6.0
2023-10-01 00:19:46.000,21.160442,42.694695,40,1,1,0,6.0
2023-10-01 00:19:56.000,21.160203,42.695495,31,1,1,0,6.0
2023-10-01 00:20:06.000,21.159898,42.696522,41,1,1,0,6.0
2023-10-01 00:20:16.000,21.15966,42.697642,46,1,1,0,6.0
2023-10-01 00:20:26.000,21.159462,42.698745,44,1,1,0,6.0
2023-10-01 00:20:37.000,21.159207,42.699807,37,1,1,0,6.0
2023-10-01 00:20:47.000,21.158622,42.700735,34,1,1,0,6.0
2023-10-01 00:20:57.000,21.158217,42.701203,24,1,1,0,6.0
2023-10-01 00:21:07.000,21.1576,42.701968,32,1,1,0,6.0
2023-10-01 00:21:12.000,21.157408,42.70212,6,1,1,0,6.0
2023-10-01 00:21:13.000,21.157402,42.702102,6,1,1,0,6.0
2023-10-01 00:21:15.000,21.157413,42.702068,6,1,1,0,6.0
2023-10-01 00:21:25.000,21.157655,42.701797,24,1,1,0,6.0
2023-10-01 00:21:35.000,21.1582,42.701132,22,1,1,0,6.0
2023-10-01 00:21:45.000,21.158573,42.700672,31,1,1,0,6.0
2023-10-01 00:21:55.000,21.159113,42.699853,35,1,1,0,6.0
2023-10-01 00:22:05.000,21.15934,42.698982,39,1,1,0,6.0
2023-10-01 00:22:15.000,21.1595,42.69797,37,1,1,0,6.0
2023-10-01 00:22:25.000,21.159663,42.697007,41,1,1,0,6.0
2023-10-01 00:22:35.000,21.159958,42.695985,41,1,1,0,6.0
2023-10-01 00:22:45.000,21.1602,42.695187,32,1,1,0,6.0
2023-10-01 00:22:55.000,21.16046,42.694158,45,1,1,0,6.0
2023-10-01 00:23:05.000,21.160398,42.693037,48,1,1,0,6.0
2023-10-01 00:23:15.000,21.160035,42.692023,16,1,1,0,6.0
2023-10-01 00:23:25.000,21.159728,42.691308,42,1,1,0,6.0
2023-10-01 00:23:35.000,21.159338,42.69041,36,1,1,0,6.0
2023-10-01 00:23:45.000,21.159022,42.689488,40,1,1,0,6.0
2023-10-01 00:23:56.000,21.158872,42.688752,0,1,1,0,6.0
2023-10-01 00:24:06.000,21.158865,42.688687,15,1,1,0,6.0
2023-10-01 00:24:16.000,21.15886,42.687905,40,1,1,0,6.0
2023-10-01 00:24:25.000,21.158917,42.68691,38,1,1,0,6.0
2023-10-01 00:24:35.000,21.158975,42.686065,16,1,1,0,6.0
2023-10-01 00:24:45.000,21.158975,42.68533,38,1,1,0,6.0
2023-10-01 00:24:51.000,21.159007,42.684752,38,1,1,0,7.0
2023-10-01 00:25:01.000,21.159052,42.683822,40,1,1,0,7.0
2023-10-01 00:25:11.000,21.159073,42.682775,45,1,1,0,7.0
2023-10-01 00:25:21.000,21.15925,42.682003,36,1,1,0,7.0
2023-10-01 00:25:31.000,21.15969,42.681105,40,1,1,0,7.0
2023-10-01 00:25:41.000,21.160163,42.680117,43,1,1,0,7.0
2023-10-01 00:25:51.000,21.160575,42.679217,39,1,1,0,7.0
2023-10-01 00:26:01.000,21.160995,42.67837,30,1,1,0,7.0
2023-10-01 00:26:11.000,21.16138,42.677882,24,1,1,0,7.0
2023-10-01 00:26:21.000,21.162297,42.67765,32,1,1,0,7.0
2023-10-01 00:26:31.000,21.163452,42.677472,38,1,1,0,7.0
2023-10-01 00:26:41.000,21.164625,42.676917,28,1,1,0,7.0
2023-10-01 00:26:51.000,21.164993,42.67638,36,1,1,0,7.0
2023-10-01 00:27:01.000,21.164657,42.675382,38,1,1,0,7.0
2023-10-01 00:27:11.000,21.164465,42.674773,33,1,1,0,7.0
2023-10-01 00:27:22.000,21.16394,42.67371,33,1,1,0,7.0
2023-10-01 00:27:32.000,21.16372,42.673188,36,1,1,0,7.0
2023-10-01 00:27:42.000,21.163745,42.6726,7,1,1,0,7.0
2023-10-01 00:27:52.000,21.163188,42.672185,38,1,1,0,7.0
2023-10-01 00:28:02.000,21.162045,42.671632,36,1,1,0,7.0
2023-10-01 00:28:12.000,21.161307,42.671225,23,1,1,0,7.0
2023-10-01 00:28:22.000,21.160773,42.670793,23,1,1,0,7.0
2023-10-01 00:28:30.000,21.160457,42.670335,18,1,1,0,8.0
2023-10-01 00:28:41.000,21.160198,42.669833,22,1,1,0,8.0
2023-10-01 00:28:51.000,21.159883,42.66942,6,1,1,0,8.0
2023-10-01 00:29:01.000,21.15957,42.668933,16,1,1,0,8.0
2023-10-01 00:29:04.000,21.159475,42.668913,7,1,1,0,8.0
2023-10-01 00:29:14.000,21.159018,42.668725,21,1,1,0,8.0
2023-10-01 00:29:24.000,21.15853,42.668347,19,1,1,0,8.0
2023-10-01 00:29:34.000,21.157978,42.668027,18,1,1,0,8.0
2023-10-01 00:29:43.000,21.157508,42.66771,19,1,1,0,8.0
2023-10-01 00:29:53.000,21.156987,42.66731,17,1,1,0,8.0
2023-10-01 00:29:57.000,21.15694,42.667227,7,1,1,0,8.0
2023-10-01 00:30:07.000,21.157437,42.666898,19,1,1,0,8.0
2023-10-01 00:30:10.000,21.157518,42.666795,16,1,1,0,8.0
2023-10-01 00:30:20.000,21.157218,42.666372,18,1,1,0,9.0
2023-10-01 00:30:25.000,21.157212,42.666255,7,1,1,0,9.0
2023-10-01 00:30:36.000,21.157473,42.665805,16,1,1,0,9.0
2023-10-01 00:30:46.000,21.157517,42.665385,5,1,1,0,9.0
2023-10-01 00:30:48.000,21.157545,42.665353,11,1,1,0,9.0
2023-10-01 00:30:58.000,21.158585,42.665428,36,1,1,0,9.0
2023-10-01 00:31:08.000,21.159715,42.665492,31,1,1,0,9.0
2023-10-01 00:31:17.000,21.16053,42.665462,25,1,1,0,9.0
2023-10-01 00:31:27.000,21.160647,42.664437,44,1,1,0,9.0
2023-10-01 00:31:37.000,21.160475,42.663497,42,1,1,0,9.0
2023-10-01 00:31:47.000,21.160103,42.662692,16,1,1,0,9.0
2023-10-01 00:31:49.000,21.160153,42.662648,12,1,1,0,9.0
2023-10-01 00:31:59.000,21.160373,42.662572,0,1,1,0,9.0
2023-10-01 00:35:23.000,21.160465,42.662608,20,1,1,0,14.0
2023-10-01 00:35:30.000,21.160192,42.662753,9,1,1,0,14.0
2023-10-01 00:35:40.000,21.160527,42.663448,33,1,1,0,14.0
2023-10-01 00:35:50.000,21.160718,42.66425,33,1,1,0,14.0
2023-10-01 00:36:00.000,21.160653,42.66498,29,1,1,0,14.0
2023-10-01 00:36:10.000,21.160638,42.665497,9,1,1,0,14.0
2023-10-01 00:36:14.000,21.160598,42.66559,10,1,1,0,14.0
2023-10-01 00:36:21.000,21.160412,42.665665,12,1,1,0,14.0
2023-10-01 00:36:31.000,21.160442,42.66613,20,1,1,0,14.0
2023-10-01 00:36:41.000,21.160352,42.666745,23,1,1,0,14.0
2023-10-01 00:36:46.000,21.16033,42.666987,21,1,1,0,14.0
2023-10-01 00:36:56.000,21.160578,42.66736,21,1,1,0,14.0
2023-10-01 00:37:06.000,21.161032,42.667778,26,1,1,0,14.0
2023-10-01 00:37:16.000,21.161202,42.668407,26,1,1,0,14.0
2023-10-01 00:37:27.000,21.160832,42.669177,29,1,1,0,14.0
2023-10-01 00:37:37.000,21.160458,42.669733,19,1,1,0,14.0
2023-10-01 00:38:03.000,21.161395,42.671172,18,1,1,0,17.0
2023-10-01 00:38:13.000,21.161562,42.671298,11,1,1,0,17.0
2023-10-01 00:38:23.000,21.162063,42.671593,19,1,1,0,17.0
2023-10-01 00:38:33.000,21.16275,42.671928,33,1,1,0,17.0
2023-10-01 00:38:43.000,21.163742,42.672392,29,1,1,0,17.0
2023-10-01 00:38:49.000,21.163877,42.6728,29,1,1,0,17.0
2023-10-01 00:38:59.000,21.163938,42.673557,15,1,1,0,17.0
2023-10-01 00:39:09.000,21.164297,42.67403,33,1,1,0,17.0
2023-10-01 00:39:19.000,21.164632,42.674918,25,1,1,0,17.0
2023-10-01 00:39:29.000,21.164862,42.675548,37,1,1,0,17.0
2023-10-01 00:39:39.000,21.165045,42.676515,35,1,1,0,17.0
2023-10-01 00:39:51.000,21.164317,42.677192,31,1,1,0,18.0
2023-10-01 00:40:01.000,21.163395,42.677528,31,1,1,0,18.0
2023-10-01 00:40:11.000,21.16212,42.677752,36,1,1,0,18.0
2023-10-01 00:40:21.000,21.161278,42.678122,23,1,1,0,18.0
2023-10-01 00:40:31.000,21.160958,42.678742,37,1,1,0,18.0
2023-10-01 00:40:40.000,21.160447,42.679658,38,1,1,0,18.0
2023-10-01 00:40:51.000,21.159955,42.680798,45,1,1,0,18.0
2023-10-01 00:41:01.000,21.15947,42.681742,34,1,1,0,18.0
2023-10-01 00:41:11.000,21.159263,42.682313,17,1,1,0,18.0
2023-10-01 00:41:21.000,21.159187,42.683032,40,1,1,0,18.0
2023-10-01 00:41:31.000,21.159165,42.684045,32,1,1,0,18.0
2023-10-01 00:41:41.000,21.159155,42.684762,36,1,1,0,18.0
2023-10-01 00:41:51.000,21.159087,42.685767,34,1,1,0,18.0
2023-10-01 00:42:01.000,21.159038,42.686327,28,1,1,0,18.0
2023-10-01 00:42:11.000,21.158988,42.687278,40,1,1,0,18.0
2023-10-01 00:42:21.000,21.158972,42.688328,35,1,1,0,18.0
2023-10-01 00:42:24.000,21.158948,42.688562,22,1,1,0,19.0
2023-10-01 00:42:27.000,21.158885,42.688648,11,1,1,0,19.0
2023-10-01 00:42:37.000,21.158425,42.688643,12,1,1,0,19.0
2023-10-01 00:42:37.000,21.158425,42.688643,12,1,1,0,19.0
2023-10-01 00:42:47.000,21.158112,42.688658,17,1,1,0,19.0
2023-10-01 00:42:57.000,21.157322,42.688545,24,1,1,0,19.0
2023-10-01 00:43:07.000,21.15658,42.68832,25,1,1,0,19.0
2023-10-01 00:43:14.000,21.156147,42.68829,7,1,1,0,19.0
2023-10-01 00:43:24.000,21.155717,42.687877,30,1,1,0,19.0
2023-10-01 00:43:34.000,21.155358,42.687177,14,1,1,0,19.0
2023-10-01 00:43:44.000,21.155273,42.686972,10,1,1,0,19.0
2023-10-01 00:43:54.000,21.155147,42.686715,11,1,1,0,19.0
2023-10-01 00:44:04.000,21.15508,42.686453,10,1,1,0,19.0
2023-10-01 00:44:15.000,21.15511,42.686168,12,1,1,0,19.0
2023-10-01 00:44:24.000,21.155078,42.68591,11,1,1,0,19.0
2023-10-01 00:44:34.000,21.154758,42.685673,14,1,1,0,19.0
2023-10-01 00:44:44.000,21.154383,42.685465,13,1,1,0,19.0
2023-10-01 00:44:54.000,21.154173,42.68524,10,1,1,0,19.0
2023-10-01 00:45:04.000,21.154103,42.685013,8,1,1,0,19.0
2023-10-01 00:45:14.000,21.15421,42.68485,8,1,1,0,19.0
2023-10-01 00:45:24.000,21.15442,42.684682,10,1,1,0,19.0
2023-10-01 00:45:34.000,21.154653,42.684487,11,1,1,0,19.0
2023-10-01 00:45:39.000,21.154765,42.684398,12,1,1,0,20.0
2023-10-01 00:45:49.000,21.155013,42.684162,11,1,1,0,20.0
2023-10-01 00:45:59.000,21.155363,42.683903,15,1,1,0,20.0
2023-10-01 00:46:09.000,21.155798,42.683678,14,1,1,0,20.0
2023-10-01 00:46:19.000,21.156277,42.683662,9,1,1,0,20.0
2023-10-01 00:46:29.000,21.15662,42.683662,11,1,1,0,20.0
2023-10-01 00:46:39.000,21.156947,42.683645,12,1,1,0,20.0
2023-10-01 00:48:38.000,21.159047,42.685995,21,1,1,0,26.0
2023-10-01 00:48:47.000,21.159022,42.686622,34,1,1,0,26.0
2023-10-01 00:48:57.000,21.159002,42.687443,29,1,1,0,26.0
2023-10-01 00:49:07.000,21.158975,42.688182,25,1,1,0,26.0
2023-10-01 00:49:17.000,21.158965,42.688438,0,1,1,0,26.0
2023-10-01 00:49:27.000,21.158965,42.688438,0,1,1,0,26.0
2023-10-01 00:49:37.000,21.158965,42.688438,8,1,1,0,26.0
2023-10-01 00:49:42.000,21.158927,42.688625,11,1,1,0,26.0
2023-10-01 00:49:52.000,21.158373,42.688638,14,1,1,0,26.0
2023-10-01 00:50:02.000,21.157602,42.688607,34,1,1,0,26.0
2023-10-01 00:50:12.000,21.15666,42.688325,27,1,1,0,26.0
2023-10-01 00:50:22.000,21.15571,42.688445,31,1,1,0,26.0
2023-10-01 00:50:32.000,21.155003,42.688657,18,1,1,0,26.0
2023-10-01 00:50:37.000,21.154865,42.688732,7,1,1,0,26.0
2023-10-01 00:50:47.000,21.154992,42.68918,20,1,1,0,26.0
2023-10-01 00:50:57.000,21.155143,42.68945,0,1,1,0,26.0
2023-10-01 00:50:58.000,21.155135,42.689432,8,1,1,0,26.0
2023-10-01 00:51:09.000,21.155015,42.689163,10,1,1,0,26.0
2023-10-01 00:51:19.000,21.154917,42.688928,9,1,1,0,26.0
2023-10-01 00:51:27.000,21.15488,42.6888,5,1,1,0,27.0
2023-10-01 00:51:37.000,21.154848,42.688707,0,1,1,0,27.0
2023-10-01 00:51:41.000,21.154908,42.688675,12,1,1,0,27.0
2023-10-01 00:51:51.000,21.155578,42.68848,27,1,1,0,27.0
2023-10-01 00:51:59.000,21.156185,42.688298,13,1,1,0,27.0
2023-10-01 00:52:01.000,21.156145,42.688232,17,1,1,0,27.0
2023-10-01 00:52:11.000,21.155548,42.687562,38,1,1,0,27.0
2023-10-01 00:52:21.000,21.155197,42.686858,30,1,1,0,27.0
2023-10-01 00:52:31.000,21.155122,42.686147,28,1,1,0,27.0
2023-10-01 00:52:35.000,21.155077,42.6859,24,1,1,0,27.0
2023-10-01 00:52:45.000,21.154488,42.685522,23,1,1,0,27.0
2023-10-01 00:52:55.000,21.154093,42.685073,17,1,1,0,27.0
2023-10-01 00:53:00.000,21.154163,42.68489,18,1,1,0,27.0
2023-10-01 00:53:30.000,21.155697,42.683672,10,1,1,0,29.0
2023-10-01 00:53:34.000,21.155567,42.683632,15,1,1,0,29.0
2023-10-01 00:53:44.000,21.154923,42.68365,21,1,1,0,29.0
2023-10-01 00:53:54.000,21.154263,42.683728,16,1,1,0,29.0
2023-10-01 00:54:03.000,21.153503,42.683822,31,1,1,0,29.0
2023-10-01 00:54:13.000,21.152323,42.683818,37,1,1,0,29.0
2023-10-01 00:54:23.000,21.151157,42.68367,35,1,1,0,29.0
2023-10-01 00:54:34.000,21.150165,42.683343,20,1,1,0,29.0
2023-10-01 00:54:44.000,21.149273,42.683232,23,1,1,0,29.0
2023-10-01 00:54:55.000,21.148702,42.683233,0,1,1,0,29.0
2023-10-01 01:00:23.000,21.154003,42.68376,27,1,1,0,32.0
2023-10-01 01:00:33.000,21.154728,42.683653,15,1,1,0,32.0
2023-10-01 01:00:43.000,21.155317,42.683607,14,1,1,0,32.0
2023-10-01 01:00:53.000,21.155838,42.68366,14,1,1,0,32.0
2023-10-01 01:01:03.000,21.156353,42.683638,13,1,1,0,32.0
2023-10-01 01:01:14.000,21.156862,42.683628,13,1,1,0,32.0
2023-10-01 01:01:23.000,21.157505,42.683462,14,1,1,0,32.0
2023-10-01 01:01:33.000,21.157878,42.683228,14,1,1,0,32.0
2023-10-01 01:01:37.000,21.158012,42.683163,14,1,1,0,33.0
2023-10-01 01:01:47.000,21.158463,42.682837,20,1,1,0,33.0
2023-10-01 01:01:57.000,21.158938,42.682657,13,1,1,0,33.0
2023-10-01 01:02:04.000,21.159133,42.6827,10,1,1,0,33.0
2023-10-01 01:02:08.000,21.159192,42.682855,21,1,1,0,33.0
2023-10-01 01:02:18.000,21.159162,42.683662,35,1,1,0,33.0
2023-10-01 01:02:28.000,21.159137,42.684542,37,1,1,0,33.0
2023-10-01 01:02:38.000,21.159075,42.685488,34,1,1,0,33.0
2023-10-01 01:02:48.000,21.159045,42.686038,8,1,1,0,33.0
2023-10-01 01:02:58.000,21.159027,42.686588,35,1,1,0,33.0
2023-10-01 01:03:08.000,21.158963,42.687592,33,1,1,0,33.0
2023-10-01 01:03:18.000,21.158952,42.688333,22,1,1,0,33.0
2023-10-01 01:03:25.000,21.158915,42.688633,10,1,1,0,33.0
2023-10-01 01:03:35.000,21.158518,42.688665,15,1,1,0,33.0
2023-10-01 01:03:45.000,21.158075,42.6887,20,1,1,0,33.0
2023-10-01 01:03:55.000,21.157228,42.688553,25,1,1,0,33.0
2023-10-01 01:04:05.000,21.15663,42.688353,0,1,1,0,33.0
2023-10-01 01:04:07.000,21.156638,42.688357,8,1,1,0,33.0
2023-10-01 01:04:17.000,21.156878,42.688425,0,1,1,0,33.0
2023-10-01 01:04:43.000,21.156823,42.688138,0,1,1,0,35.0
2023-10-01 01:04:46.000,21.156828,42.688162,7,1,1,0,35.0
2023-10-01 01:04:56.000,21.156882,42.688342,6,1,1,0,35.0
2023-10-01 01:05:06.000,21.156948,42.688383,0,1,1,0,35.0
2023-10-01 01:05:08.000,21.156912,42.688382,9,1,1,0,35.0
2023-10-01 01:05:18.000,21.156265,42.688283,21,1,1,0,35.0
2023-10-01 01:05:25.000,21.155818,42.688,30,1,1,0,35.0
2023-10-01 01:05:35.000,21.155377,42.687262,28,1,1,0,35.0
2023-10-01 01:05:45.000,21.155117,42.686715,23,1,1,0,35.0
2023-10-01 01:05:55.000,21.155112,42.686143,23,1,1,0,35.0
2023-10-01 01:06:01.000,21.154983,42.685828,22,1,1,0,35.0
2023-10-01 01:06:11.000,21.154395,42.685478,18,1,1,0,35.0
2023-10-01 01:06:21.000,21.154087,42.68506,16,1,1,0,35.0
2023-10-01 01:06:26.000,21.154168,42.684892,16,1,1,0,35.0
2023-10-01 01:06:36.000,21.154623,42.684482,21,1,1,0,35.0
2023-10-01 01:06:46.000,21.155125,42.684085,21,1,1,0,35.0
2023-10-01 01:06:55.000,21.1557,42.683717,22,1,1,0,35.0
2023-10-01 01:07:05.000,21.156382,42.683648,18,1,1,0,35.0
2023-10-01 01:07:15.000,21.156917,42.683647,13,1,1,0,35.0
2023-10-01 01:07:25.000,21.157593,42.683398,22,1,1,0,35.0
2023-10-01 01:07:35.000,21.158127,42.683077,18,1,1,0,35.0
2023-10-01 01:07:45.000,21.158575,42.682768,16,1,1,0,35.0
2023-10-01 01:07:55.000,21.159015,42.682667,8,1,1,0,35.0
2023-10-01 01:08:05.000,21.159132,42.68268,9,1,1,0,35.0
2023-10-01 01:08:07.000,21.159182,42.682763,15,1,1,0,35.0
2023-10-01 01:08:17.000,21.15914,42.683685,40,1,1,0,35.0
2023-10-01 01:09:05.000,21.158998,42.687218,39,1,1,0,37.0
2023-10-01 01:09:15.000,21.158975,42.68808,29,1,1,0,37.0
2023-10-01 01:09:25.000,21.15892,42.688513,0,1,1,0,37.0
2023-10-01 01:09:27.000,21.158898,42.68847,8,1,1,0,37.0
2023-10-01 01:09:37.000,21.158845,42.687792,36,1,1,0,37.0
2023-10-01 01:09:47.000,21.158933,42.686733,42,1,1,0,37.0
2023-10-01 01:09:57.000,21.15896,42.686012,16,1,1,0,37.0
2023-10-01 01:10:07.000,21.158968,42.685337,30,1,1,0,37.0
2023-10-01 01:10:17.000,21.159002,42.684537,31,1,1,0,37.0
2023-10-01 01:23:05.000,21.147838,42.652607,44,1,1,0,45.0
2023-10-01 01:23:15.000,21.149283,42.653107,31,1,1,0,45.0
2023-10-01 01:23:25.000,21.150235,42.653465,32,1,1,0,45.0
2023-10-01 01:23:35.000,21.151155,42.65375,24,1,1,0,45.0
2023-10-01 01:23:45.000,21.152065,42.653968,24,1,1,0,45.0
2023-10-01 01:23:55.000,21.152367,42.654048,0,1,1,0,45.0
2023-10-01 01:24:05.000,21.152367,42.654048,0,1,1,0,45.0
2023-10-01 01:24:15.000,21.152367,42.654048,0,1,1,0,45.0
2023-10-01 01:24:25.000,21.152437,42.654068,16,1,1,0,45.0
2023-10-01 01:24:35.000,21.15363,42.654437,53,1,1,0,45.0
2023-10-01 01:24:45.000,21.15507,42.654852,36,1,1,0,45.0
2023-10-01 01:24:56.000,21.155578,42.655003,0,1,1,0,45.0
2023-10-01 01:25:06.000,21.155578,42.655002,0,1,1,0,45.0
2023-10-01 01:25:16.000,21.155578,42.655002,0,1,1,0,45.0
2023-10-01 01:25:26.000,21.155578,42.655002,0,1,1,0,45.0
2023-10-01 01:25:36.000,21.155578,42.655002,0,1,1,0,45.0
2023-10-01 01:25:46.000,21.155578,42.655002,0,1,1,0,45.0
2023-10-01 01:25:56.000,21.155578,42.655002,0,1,1,0,45.0
2023-10-01 01:26:06.000,21.15574,42.655052,16,1,1,0,45.0
2023-10-01 01:26:09.000,21.155853,42.655168,19,1,1,0,45.0
2023-10-01 01:26:19.000,21.15542,42.655952,40,1,1,0,45.0
2023-10-01 01:26:29.000,21.154712,42.657007,45,1,1,0,45.0
2023-10-01 01:26:39.000,21.154185,42.657903,23,1,1,0,45.0
2023-10-01 01:26:43.000,21.154197,42.658045,19,1,1,0,46.0
2023-10-01 01:26:53.000,21.155352,42.658412,49,1,1,0,46.0
2023-10-01 01:27:03.000,21.156743,42.659023,46,1,1,0,46.0
2023-10-01 01:27:13.000,21.157602,42.65954,13,1,1,0,46.0
2023-10-01 01:27:23.000,21.157652,42.659575,0,1,1,0,46.0
2023-10-01 01:27:33.000,21.157652,42.659575,0,1,1,0,46.0
2023-10-01 01:27:43.000,21.158108,42.66004,40,1,1,0,46.0
2023-10-01 01:27:53.000,21.159128,42.661032,49,1,1,0,46.0
2023-10-01 01:28:03.000,21.159863,42.662063,47,1,1,0,46.0
2023-10-01 01:28:13.000,21.160342,42.663165,38,1,1,0,46.0
2023-10-01 01:28:24.000,21.160783,42.663807,13,1,1,0,46.0
2023-10-01 01:28:28.000,21.161017,42.663757,22,1,1,0,46.0
2023-10-01 01:28:36.000,21.161627,42.663482,26,1,1,1,46.0
2023-10-01 01:28:40.000,21.16179,42.663387,9,1,1,1,46.0
2023-10-01 01:28:41.000,21.161745,42.663355,11,1,1,1,46.0
2023-10-01 01:28:51.000,21.16149,42.663067,5,1,1,1,46.0
2023-10-01 01:29:01.000,21.16154,42.663065,0,1,1,1,46.0
2023-10-01 01:29:11.000,21.161608,42.663022,3,1,1,1,46.0
2023-10-01 01:29:21.000,21.161625,42.663013,0,1,1,1,46.0
2023-10-01 01:29:31.000,21.161625,42.663013,0,1,1,1,46.0
2023-10-01 06:05:23.000,21.176995,42.666478,0,1,1,1,47.0
2023-10-01 06:05:33.000,21.176995,42.666478,0,1,1,1,47.0
2023-10-01 06:05:43.000,21.17697,42.666438,0,1,1,1,47.0
2023-10-01 06:05:46.000,21.17697,42.666438,8,1,1,1,47.0
2023-10-01 06:05:49.000,21.177212,42.666375,22,1,1,0,47.0
2023-10-01 06:05:56.000,21.177592,42.666387,13,1,1,0,47.0
2023-10-01 06:05:59.000,21.177558,42.666525,19,1,1,0,47.0
2023-10-01 06:06:08.000,21.176835,42.666998,24,1,1,0,47.0
2023-10-01 06:06:18.000,21.176377,42.66746,23,1,1,0,47.0
2023-10-01 06:06:28.000,21.176028,42.668055,29,1,1,0,47.0
2023-10-01 06:06:39.000,21.175,42.668298,27,1,1,0,47.0
2023-10-01 06:06:49.000,21.174078,42.668575,31,1,1,0,47.0
2023-10-01 06:06:59.000,21.17331,42.66872,15,1,1,0,47.0
2023-10-01 06:07:01.000,21.173375,42.668783,13,1,1,0,47.0
2023-10-01 06:07:11.000,21.173978,42.66899,11,1,1,0,47.0
2023-10-01 06:07:21.000,21.173897,42.669477,19,1,1,0,47.0
2023-10-01 06:07:31.000,21.174007,42.669992,9,1,1,0,47.0
2023-10-01 06:07:35.000,21.17415,42.670087,19,1,1,0,47.0
2023-10-01 06:07:40.000,21.174448,42.670083,13,1,1,0,47.0
2023-10-01 06:07:44.000,21.174508,42.669968,13,1,1,0,47.0
2023-10-01 06:07:53.000,21.174642,42.669788,9,1,1,0,47.0
2023-10-01 06:08:01.000,21.175098,42.669873,11,1,1,1,47.0
2023-10-01 06:08:11.000,21.175122,42.669888,0,1,1,1,47.0
2023-10-01 06:30:24.000,21.175242,42.669047,0,1,1,1,50.0
2023-10-01 06:30:34.000,21.175242,42.669047,0,1,1,1,50.0
